sortnum,lat, lng
202,37.4787857,127.0881642
203,37.478804,127.0880506
204,37.4787966,127.0879201
205,37.4788355,127.0878162
206,37.478862,127.087701
207,37.4789031,127.087596
208,37.4789117,127.0874635
209,37.4789218,127.0873393
210,37.4789207,127.0872179
211,37.4789336,127.0871022
212,37.4789662,127.0869965
213,37.4789353,127.0868878
214,37.4788591,127.0868206
215,37.4787858,127.0867388
216,37.4787335,127.0866462
217,37.4786968,127.086522
218,37.4786409,127.0864283
219,37.4785768,127.0863467
220,37.4785324,127.086244
221,37.4785868,127.0861445
222,37.4786787,127.0860852
223,37.4786071,127.0860107
224,37.4785734,127.0859021
225,37.4785263,127.0857937
226,37.4785004,127.0856721
227,37.4784674,127.0855409
228,37.4784209,127.0854316
229,37.4783252,127.0853596
230,37.4782711,127.0852575
231,37.4782194,127.0851614
232,37.4781932,127.0850459
233,37.4781876,127.0849311
234,37.4782341,127.0848259
235,37.4782421,127.0847121
236,37.4781987,127.084595
237,37.4781556,127.0844949
238,37.4780662,127.0844307
239,37.4779896,127.0843603
240,37.4778922,127.0843751
241,37.4778154,127.0842998
242,37.4777331,127.0842433
243,37.4776405,127.0842445
244,37.477566,127.0843224
245,37.4774676,127.0843147
246,37.4774044,127.0842321
247,37.477324,127.0841575
248,37.4772452,127.0840932
249,37.4771832,127.0840009
250,37.4771658,127.0838787
251,37.4771798,127.0837647
252,37.4771311,127.0836633
253,37.4771635,127.0835482
254,37.4771346,127.0834216
255,37.4770966,127.0833095
256,37.4770473,127.0832075
257,37.4769726,127.0831093
258,37.4769487,127.0829871
259,37.4769568,127.0828598
260,37.4770009,127.0827418
261,37.4770391,127.0826295
262,37.4770862,127.0825297
263,37.477111,127.0824175
264,37.47716,127.0823203
265,37.4772301,127.0822398
266,37.4773024,127.0821471
267,37.477356,127.0820515
268,37.477403,127.0819329
269,37.477392,127.081817
270,37.4773689,127.0817049
271,37.4773312,127.0815995
272,37.4773077,127.0814846
273,37.4773165,127.0813635
274,37.4772988,127.0812371
275,37.4772778,127.0811267
276,37.477266,127.0810138
277,37.4772572,127.0808912
278,37.4772585,127.0807735
279,37.477198,127.0806724
280,37.4771086,127.0806477
281,37.477012,127.0806462
282,37.4769158,127.0806459
283,37.4768166,127.0806354
284,37.4767297,127.080595
285,37.4766414,127.0805532
286,37.476553,127.0805239
287,37.4764589,127.080493
288,37.4763732,127.0804536
289,37.4762778,127.0804766
290,37.4761844,127.0804772
291,37.4760903,127.0804701
292,37.4759996,127.0804693
293,37.4759064,127.0804477
294,37.4758584,127.0805446
295,37.4758124,127.0806511
296,37.4757518,127.0807518
297,37.4756548,127.080803
298,37.4755604,127.0808478
299,37.4754672,127.0808793
300,37.4753771,127.0808838
301,37.4752838,127.0808899
302,37.4751934,127.0808656
303,37.4751045,127.0808359
304,37.475055,127.0807376
305,37.4750046,127.0806426
306,37.4749471,127.0805455
307,37.4749003,127.0804464
308,37.4748881,127.0803263
309,37.4748644,127.0802125
310,37.474831,127.0801014
311,37.474786,127.0799964
312,37.4747596,127.079885
313,37.4747592,127.0797701
314,37.4747821,127.0796435
315,37.4748576,127.0795808
316,37.4748451,127.079453
317,37.4748204,127.0793429
318,37.4748199,127.0792193
319,37.4748136,127.079093
320,37.4748895,127.0791589
321,37.4748765,127.0792932
322,37.4748863,127.0794098
323,37.4749067,127.0795204
324,37.4749427,127.0796246
325,37.4749543,127.0797498
326,37.4749645,127.0798756
327,37.4749552,127.0799933
328,37.4749302,127.0801088
329,37.4749262,127.0802283
330,37.4749322,127.0803606
331,37.4749615,127.0804795
332,37.4750343,127.0805548
333,37.4751373,127.0805283
334,37.4752187,127.0805881
335,37.475284,127.0806749
336,37.4753764,127.0807289
337,37.4754726,127.0807629
338,37.4755793,127.0807353
339,37.4756691,127.0807172
340,37.4757557,127.0806798
341,37.4758272,127.0806095
342,37.4758645,127.0805
343,37.4759567,127.0804641
344,37.4760501,127.080502
345,37.4761477,127.0805182
346,37.4762444,127.0804839
347,37.4763379,127.080474
348,37.4764297,127.0804769
349,37.4765208,127.0804662
350,37.4766048,127.0805125
351,37.4766945,127.0805487
352,37.476789,127.0805504
353,37.47689,127.0805619
354,37.4769824,127.0805735
355,37.4770795,127.0805886
356,37.4771651,127.0806267
357,37.4772202,127.0805225
358,37.4771943,127.0804097
359,37.4771896,127.0802898
360,37.4772219,127.0801675
361,37.4772651,127.0800609
362,37.4772363,127.0799459
363,37.4772381,127.0798244
364,37.4772733,127.079712
365,37.4773241,127.0796088
366,37.4773414,127.0794894
367,37.4773611,127.0793699
368,37.4773662,127.0792558
369,37.4773514,127.0791323
370,37.4773151,127.0790073
371,37.4772617,127.0789024
372,37.4772519,127.0787843
373,37.4772589,127.0786629
374,37.4772774,127.0785515
375,37.4772456,127.0784321
376,37.4771916,127.0783258
377,37.4771583,127.0782117
378,37.4771216,127.0781006
379,37.4771073,127.077988
380,37.4770928,127.0778645
381,37.4770899,127.0777472
382,37.4771852,127.0777169
383,37.47728,127.0776975
384,37.4773763,127.0776835
385,37.4774537,127.0776056
386,37.4774667,127.0774921
387,37.4775367,127.077401
388,37.4776049,127.0773038
389,37.4776111,127.0771905
390,37.4776419,127.0770754
391,37.4776637,127.0769462
392,37.4776414,127.0768294
393,37.4776592,127.0767016
394,37.477673,127.0765835
395,37.4776499,127.0764555
396,37.477612,127.0763468
397,37.4775782,127.0762185
398,37.4775529,127.0761067
399,37.477542,127.0759835
400,37.4775139,127.0758535
401,37.4775235,127.075728
402,37.4775416,127.0756148
403,37.477542,127.0754992
404,37.4775762,127.075394
405,37.4775129,127.0752941
406,37.4774503,127.075197
407,37.4773789,127.0751118
408,37.4772846,127.0750549
409,37.4773652,127.0751143
410,37.4774195,127.0752145
411,37.4775066,127.0752686
412,37.4775933,127.0753074
413,37.4776715,127.0752389
414,37.477746,127.0751698
415,37.4777969,127.0750703
416,37.4778416,127.0749713
417,37.4779087,127.0748944
418,37.4779534,127.0747797
419,37.4779911,127.0746751
420,37.4780454,127.0745763
421,37.4780978,127.0744815
422,37.4781461,127.0743778
423,37.4781841,127.0742743
424,37.4782474,127.074187
425,37.4783342,127.0741229
426,37.4784213,127.0740793
427,37.4784871,127.0739868
428,37.4785049,127.0738726
429,37.4785432,127.0737621
430,37.4785732,127.0736457
431,37.4786124,127.0735366
432,37.4786547,127.0734341
433,37.4786583,127.0733082
434,37.4786725,127.0731907
435,37.4787207,127.0730711
436,37.4787458,127.0729621
437,37.4786899,127.072852
438,37.4786198,127.0727677
439,37.4785402,127.0727055
440,37.478477,127.0726166
441,37.4783963,127.0725489
442,37.478314,127.0724735
443,37.4782222,127.0724439
444,37.4781304,127.0724487
445,37.478031,127.0724682
446,37.4779362,127.0724813
447,37.4778415,127.0724996
448,37.4777625,127.0725794
449,37.477674,127.0726072
450,37.4775761,127.0726035
451,37.4774855,127.072622
452,37.4773918,127.0726696
453,37.4773003,127.0727131
454,37.477213,127.0727648
455,37.4771085,127.0727843
456,37.477006,127.0727683
457,37.4769215,127.0727041
458,37.476836,127.0726503
459,37.4767406,127.072602
460,37.4766478,127.0726318
461,37.4765582,127.0726896
462,37.4764641,127.0727238
463,37.4763733,127.0727247
464,37.4762793,127.0727239
465,37.4761776,127.0727581
466,37.4760751,127.0727691
467,37.4759863,127.0727308
468,37.4759113,127.0726552
469,37.4758194,127.0726233
470,37.4757265,127.0726006
471,37.4756286,127.0726179
472,37.4755346,127.0726756
473,37.475463,127.0727572
474,37.4753966,127.0728458
475,37.4753384,127.0729674
476,37.4752808,127.0730658
477,37.4752446,127.0731889
478,37.4752009,127.0732989
479,37.4751656,127.0734098
480,37.4750654,127.0734055
481,37.4749689,127.0734111
482,37.4748708,127.0734273
483,37.4747664,127.0734061
484,37.4746711,127.0733925
485,37.4745772,127.0733569
486,37.4744913,127.0733205
487,37.4744083,127.0732624
488,37.4743153,127.073226
489,37.4742188,127.0731887
490,37.4741217,127.0731605
491,37.4740255,127.0731394
492,37.4739251,127.073138
493,37.4738326,127.0731538
494,37.4737377,127.0731646
495,37.4736421,127.0731698
496,37.4735421,127.0731422
497,37.4734505,127.0731467
498,37.4733568,127.0731788
499,37.4732657,127.0731676
500,37.4732508,127.0730473
501,37.4731733,127.0729815
502,37.4731031,127.0729032
503,37.473023,127.0728443
504,37.4729317,127.0728248
505,37.4728363,127.0728511
506,37.4727361,127.0728952
507,37.4726426,127.0728765
508,37.4725472,127.0728316
509,37.4724702,127.0727588
510,37.4723829,127.0727092
511,37.4722958,127.0726768
512,37.4722284,127.0726003
513,37.4721566,127.0725204
514,37.4720994,127.0724317
515,37.4720451,127.0723309
516,37.472073,127.0722186
517,37.472081,127.0721023
518,37.4720879,127.0719888
519,37.4721017,127.0718646
520,37.4720655,127.0717505
521,37.4720272,127.0716394
522,37.4720389,127.0715144
523,37.4720755,127.071392
524,37.4720794,127.0712749
525,37.4720936,127.07116
526,37.4721021,127.0710371
527,37.4721373,127.070913
528,37.4721804,127.0708099
529,37.4721789,127.0706818
530,37.4721728,127.0705656
531,37.4721507,127.0704449
532,37.4721358,127.070333
533,37.4721053,127.0702149
534,37.4720677,127.0701103
535,37.4720226,127.0700023
536,37.4719696,127.069902
537,37.4719358,127.0697922
538,37.4719056,127.0696721
539,37.4718415,127.0695889
540,37.4718024,127.069483
541,37.4718097,127.0693591
542,37.4717928,127.0692385
543,37.4717602,127.0691331
544,37.4717086,127.0690314
545,37.4716357,127.0689601
546,37.4715638,127.0688801
547,37.4714904,127.068793
548,37.4714341,127.0686992
549,37.4713647,127.0686145
550,37.4713555,127.0684967
551,37.4713268,127.0683829
552,37.4712839,127.068281
553,37.4712995,127.0681569
554,37.4713134,127.068039
555,37.4712442,127.0679624
556,37.4711652,127.0678998
557,37.4711087,127.0678099
558,37.4710447,127.0677257
559,37.4709979,127.0676134
560,37.4709708,127.0674827
561,37.4709428,127.0673703
562,37.4709232,127.0672594
563,37.4709525,127.0671453
564,37.4709522,127.0670282
565,37.4709937,127.066919
566,37.4710495,127.0668301
567,37.4710549,127.0667107
568,37.4709652,127.0667369
569,37.4709425,127.0668463
570,37.470852,127.0668847
571,37.4707904,127.0667941
572,37.4707085,127.0667209
573,37.4707081,127.0666064
574,37.4707288,127.0664934
575,37.4707616,127.0663814
576,37.4708136,127.0662855
577,37.4707453,127.0661964
578,37.4707289,127.0660852
579,37.4707476,127.0659623
580,37.4707549,127.0658463
581,37.4707862,127.0657221
582,37.4708422,127.0656313
583,37.4708927,127.0655217
584,37.4709275,127.065401
585,37.470942,127.0652706
586,37.4709845,127.0651612
587,37.4710125,127.0650477
588,37.4710531,127.0649305
589,37.4710949,127.0648155
590,37.4711175,127.0646974
591,37.4711391,127.0645833
592,37.4711393,127.0644653
593,37.4711971,127.0643739
594,37.4712438,127.0642651
595,37.4712738,127.0641463
596,37.4712378,127.0640417
597,37.4712912,127.0639386
598,37.4713481,127.0638347
599,37.471405,127.0637293
600,37.4714511,127.0636301
601,37.4714875,127.0635195
602,37.4715322,127.063417
603,37.4715497,127.0633032
604,37.4715244,127.0631789
605,37.4714934,127.0630529
606,37.4714854,127.0629381
607,37.4715,127.062821
608,37.4714803,127.0626991
609,37.4713909,127.0626827
610,37.4713001,127.0626829
611,37.4712078,127.0627093
612,37.4711197,127.0626845
613,37.4710602,127.062773
614,37.4709769,127.0628248
615,37.4708929,127.062875
616,37.4708183,127.0629406
617,37.4707276,127.0629751
618,37.4706338,127.062981
619,37.4705375,127.0629618
620,37.4704452,127.0629651
621,37.470401,127.0630746
622,37.470354,127.0631717
623,37.4703343,127.0632858
624,37.4703188,127.0634042
625,37.4702265,127.0634176
626,37.4701536,127.0633434
627,37.4701016,127.0632494
628,37.4700127,127.0632106
629,37.469941,127.0632835
630,37.4699771,127.0633877
631,37.4698927,127.0634275
632,37.4698006,127.0634378
633,37.4697101,127.0634164
634,37.4696385,127.0633448
635,37.4695668,127.0632605
636,37.4695257,127.0631591
637,37.4694722,127.0630658
638,37.469396,127.0630034
639,37.4693307,127.0629161
640,37.4692806,127.0628189
641,37.4692667,127.0627028
642,37.4693164,127.0626079
643,37.4693209,127.0624837
644,37.4693007,127.0623699
645,37.4692489,127.0622574
646,37.4692003,127.0621537
647,37.4691479,127.0620515
648,37.4690811,127.0619751
649,37.4690583,127.0618592
650,37.4690083,127.0617651
651,37.4689625,127.0616553
652,37.46892,127.0615546
653,37.4690075,127.0616003
654,37.4689872,127.061719
655,37.4690513,127.0618128
656,37.4690544,127.0619287
657,37.4690541,127.0620512
658,37.4691237,127.0621346
659,37.4691974,127.0622026
660,37.4692649,127.0622819
661,37.4692894,127.0623954
662,37.4693025,127.0625106
663,37.4692842,127.0626275
664,37.4692422,127.0627414
665,37.4692466,127.0628642
666,37.4693184,127.0629372
667,37.469409,127.062995
668,37.4694606,127.0630973
669,37.4695198,127.0631866
670,37.4695906,127.0632759
671,37.4696507,127.0633657
672,37.4697267,127.0634335
673,37.4698175,127.0634843
674,37.4698984,127.0634241
675,37.4699928,127.063448
676,37.4700811,127.0634722
677,37.4700181,127.0633878
678,37.4699935,127.0632745
679,37.4700873,127.0632579
680,37.4701748,127.0632278
681,37.4702712,127.0632399
682,37.470355,127.0631964
683,37.4704059,127.0630869
684,37.4704878,127.0630173
685,37.4705819,127.0629968
686,37.4706742,127.0629889
687,37.4707652,127.0629878
688,37.4708465,127.0629198
689,37.4709262,127.0628568
690,37.4710172,127.0628352
691,37.4710277,127.0627193
692,37.4711254,127.0627183
693,37.4712176,127.0626762
694,37.4713088,127.0626863
695,37.4713017,127.0625698
696,37.4712568,127.0624625
697,37.4712832,127.0623467
698,37.4713363,127.0622553
699,37.4713809,127.0621485
700,37.4714243,127.0620411
701,37.4714558,127.0619267
702,37.4715424,127.0618459
703,37.4716309,127.0617966
704,37.4716357,127.061678
705,37.47166,127.0615557
706,37.4717056,127.0614517
707,37.4717516,127.0613447
708,37.4718347,127.0612748
709,37.4719195,127.0612297
710,37.4720027,127.0611712
711,37.4720657,127.0610766
712,37.4721259,127.0609887
713,37.4721851,127.0609035
714,37.4722774,127.0609118
715,37.4723333,127.0608226
716,37.4723329,127.060805
717,37.4723353,127.0607462
718,37.4723061,127.0606887
719,37.4722873,127.0606259
720,37.4722927,127.0605654
721,37.4722945,127.0605085
722,37.4722858,127.0604482
723,37.4722473,127.0604103
724,37.4722232,127.0603484
725,37.4721886,127.0603072
726,37.4721457,127.0602769
727,37.4721154,127.0602325
728,37.4720807,127.0601884
729,37.4721247,127.0601249
730,37.4721253,127.0600656
731,37.4721471,127.0600161
732,37.4721583,127.0599502
733,37.4721614,127.0598818
734,37.4721897,127.0598221
735,37.4722091,127.0597624
736,37.4722367,127.0597111
737,37.4722754,127.0596733
738,37.4723214,127.0596438
739,37.472367,127.0596332
740,37.4724092,127.0596023
741,37.4724536,127.059584
742,37.4725136,127.0595779
743,37.4725625,127.0595633
744,37.472604,127.0595363
745,37.4726341,127.0594929
746,37.4726515,127.0594293
747,37.4727075,127.0594005
748,37.4727612,127.0594041
749,37.4728108,127.0594009
750,37.4728574,127.0593947
751,37.4729117,127.0594013
752,37.4729603,127.0593858
753,37.4730078,127.0593732
754,37.4730732,127.0593525
755,37.4731165,127.0593352
756,37.4731473,127.0592823
757,37.4731836,127.0592485
758,37.4731677,127.0591952
759,37.4731454,127.0591435
760,37.4731492,127.0590851
761,37.4731359,127.0590196
762,37.473124,127.058963
763,37.4731323,127.0588925
764,37.4731421,127.0588285
765,37.4731043,127.0587784
766,37.4730848,127.0587169
767,37.4730732,127.0586598
768,37.473055,127.0586057
769,37.4730539,127.0585449
770,37.4730622,127.0584759
771,37.4730457,127.0584095
772,37.4730261,127.0583532
773,37.4730231,127.0582925
774,37.4730046,127.0582305
775,37.472988,127.0581653
776,37.4729676,127.0580928
777,37.4729451,127.0580329
778,37.4729427,127.0579679
779,37.4729449,127.0579013
780,37.4729591,127.0578423
781,37.4729621,127.0577789
782,37.472998,127.0577392
783,37.4729911,127.0576639
784,37.4729983,127.0575914
785,37.4730184,127.0575277
786,37.4730172,127.0574657
787,37.4730314,127.057398
788,37.4730613,127.0573457
789,37.4730903,127.0573017
790,37.4731386,127.0572714
791,37.4731796,127.0572354
792,37.4732198,127.0571889
793,37.4732648,127.0571489
794,37.4733126,127.0571113
795,37.4733613,127.0570833
796,37.473407,127.0570624
797,37.4734528,127.0570378
798,37.4734915,127.0569991
799,37.4735361,127.0569541
800,37.4735644,127.056904
801,37.4735793,127.05685
802,37.4735932,127.0567957
803,37.4735904,127.0567249
804,37.4736173,127.056656
805,37.4736284,127.0565978
806,37.4735947,127.0565533
807,37.4735733,127.056493
808,37.4735768,127.0564329
809,37.4735516,127.0563698
810,37.473523,127.0563239
811,37.4734735,127.0563033
812,37.4734235,127.0563034
813,37.4733869,127.0562654
814,37.4733654,127.0561955
815,37.4733483,127.0561395
816,37.4733127,127.0560842
817,37.4732853,127.0560234
818,37.4732865,127.0559486
819,37.4733098,127.055893
820,37.4733217,127.0558313
821,37.4732952,127.0557824
822,37.4732762,127.0557201
823,37.473253,127.0556666
824,37.473203,127.0556476
825,37.4731607,127.05567
826,37.4731131,127.0556942
827,37.4730616,127.055686
828,37.4730102,127.0556908
829,37.4729647,127.0556545
830,37.472916,127.0556361
831,37.4728777,127.0556011
832,37.472831,127.0555598
833,37.4727971,127.0555072
834,37.4727556,127.0554757
835,37.4727233,127.055433
836,37.4726926,127.0553695
837,37.4726665,127.0553165
838,37.4726305,127.055272
839,37.4725779,127.0552387
840,37.4725388,127.0552017
841,37.4724949,127.0551475
842,37.4724497,127.0551278
843,37.4724034,127.0550996
844,37.4723448,127.0550791
845,37.4723171,127.0550204
846,37.4722942,127.0549711
847,37.4722791,127.0548989
848,37.4722612,127.0548322
849,37.4722543,127.0547664
850,37.4722567,127.0546928
851,37.4722877,127.0546489
852,37.4722737,127.0545891
853,37.4722959,127.0545391
854,37.4722935,127.0544807
855,37.472276,127.0544186
856,37.4722785,127.0543516
857,37.4722757,127.0542902
858,37.4722622,127.0542243
859,37.4722586,127.0541659
860,37.4722349,127.0541047
861,37.4722078,127.0540349
862,37.4721962,127.0539721
863,37.4721789,127.0539054
864,37.4721623,127.0538492
865,37.4721215,127.053802
866,37.4720911,127.0537471
867,37.4720474,127.0537248
868,37.4720023,127.053694
869,37.4719675,127.0536556
870,37.4719456,127.0535909
871,37.4719027,127.0535601
872,37.4718589,127.0535828
873,37.4718075,127.0536144
874,37.4717613,127.0536369
875,37.4717116,127.0536716
876,37.4716774,127.0537296
877,37.4716294,127.0537596
878,37.4715768,127.0537646
879,37.4715611,127.053818
880,37.4715252,127.0538564
881,37.471481,127.0538756
882,37.4714388,127.0539098
883,37.4714141,127.0539614
884,37.4713864,127.0540122
885,37.4713941,127.0540963
886,37.4713931,127.0541555
887,37.4713468,127.0542041
888,37.4713035,127.0542418
889,37.4712971,127.0543012
890,37.47128,127.0543789
891,37.4712322,127.0543909
892,37.4711837,127.0544271
893,37.4711681,127.0544819
894,37.4711154,127.0544545
895,37.4710768,127.0544227
896,37.4710433,127.0543844
897,37.4709915,127.0543732
898,37.4709419,127.0543588
899,37.4708906,127.0543488
900,37.4708403,127.0543483
901,37.4707864,127.0543439
902,37.4707263,127.0543362
903,37.4706777,127.0543144
904,37.4706308,127.0542918
905,37.470589,127.0542602
906,37.4705339,127.0542635
907,37.470493,127.0542392
908,37.470468,127.0541874
909,37.4704273,127.0541412
910,37.470375,127.0541316
911,37.4703342,127.0540979
912,37.4702794,127.0540572
913,37.4702348,127.0540168
914,37.4701984,127.0539807
915,37.4701724,127.0539322
916,37.4701333,127.0538869
917,37.4700928,127.0538541
918,37.4700495,127.0538349
919,37.4700113,127.0537843
920,37.4699871,127.0537252
921,37.4699467,127.0536815
922,37.4698967,127.0536828
923,37.4698406,127.0536515
924,37.4698195,127.053591
925,37.4698058,127.05353
926,37.4698093,127.0534725
927,37.4698163,127.0534094
928,37.4697888,127.0533406
929,37.4697437,127.053315
930,37.4697057,127.0532737
931,37.4696561,127.053231
932,37.4696084,127.053191
933,37.4695627,127.0531596
934,37.4695021,127.0531285
935,37.469459,127.0530986
936,37.469443,127.0530417
937,37.4693983,127.0530063
938,37.4693596,127.0529688
939,37.4693164,127.0529347
940,37.4692656,127.0529011
941,37.4692505,127.0528408
942,37.4692376,127.0527846
943,37.4692342,127.0527101
944,37.4692285,127.05265
945,37.469247,127.0525966
946,37.4692673,127.0525338
947,37.4692908,127.0524752
948,37.4693242,127.0524178
949,37.4693385,127.0523623
950,37.4693393,127.0523001
951,37.4693263,127.0522456
952,37.4692802,127.0522529
953,37.4692324,127.0522362
954,37.4691896,127.0521918
955,37.4691399,127.0521429
956,37.4691041,127.0521024
957,37.4690647,127.052069
958,37.4690207,127.0520319
959,37.4690142,127.0519693
960,37.4689995,127.0519132
961,37.4689702,127.0518573
962,37.4689448,127.0518026
963,37.4689195,127.0517486
964,37.4688792,127.0517214
965,37.4688368,127.0516753
966,37.4688059,127.0516223
967,37.4687775,127.0515534
968,37.4687704,127.051492
969,37.4687457,127.0514367
970,37.4687098,127.0513998
971,37.468653,127.0514138
972,37.4686019,127.0513778
973,37.4685558,127.0513652
974,37.4685002,127.0513503
975,37.4684467,127.0513404
976,37.4683966,127.0513216
977,37.4683349,127.0513143
978,37.4682894,127.0513313
979,37.4682426,127.0513345
980,37.4681933,127.0513223
981,37.4681398,127.0513132
982,37.4680843,127.0513207
983,37.4680391,127.051306
984,37.4679857,127.0512757
985,37.4679119,127.0512745
986,37.4678671,127.0512592
987,37.4678126,127.0512437
988,37.4677618,127.0512146
989,37.4677119,127.0511899
990,37.4676831,127.0511415
991,37.4676403,127.0511683
992,37.4676014,127.0511995
993,37.4675562,127.0511731
994,37.4675069,127.0511471
995,37.4674719,127.0511112
996,37.4674344,127.0510677
997,37.4673906,127.0510429
998,37.4673453,127.0510235
999,37.4673018,127.0509904
1000,37.4672748,127.0510431
1001,37.4672244,127.0510393
1002,37.4672057,127.0509815
1003,37.4671742,127.0509361
1004,37.4671306,127.0508916
1005,37.4670969,127.0508428
1006,37.4670586,127.0508053
1007,37.4670358,127.0507479
1008,37.4670129,127.0506878
1009,37.4669681,127.0506274
