sortnum,lat, lng
390,37.5591122,127.1307695
391,37.5592162,127.1307983
392,37.5593004,127.130843
393,37.5593998,127.1308876
394,37.55949,127.1309119
395,37.559588,127.1308762
396,37.5596601,127.130797
397,37.5597523,127.1308031
398,37.5597473,127.1309246
399,37.5597507,127.1310414
400,37.559843,127.1311239
401,37.5599312,127.1311683
402,37.5600206,127.1312314
403,37.5601138,127.131279
404,37.5602003,127.1313304
405,37.5602759,127.1313949
406,37.5603638,127.1314847
407,37.5604508,127.1315272
408,37.5605317,127.1315799
409,37.5605904,127.1316733
410,37.5606788,127.1317057
411,37.5607738,127.1317698
412,37.560846,127.1318488
413,37.5609145,127.1319265
414,37.5609984,127.1319705
415,37.5610832,127.1320239
416,37.5611886,127.132061
417,37.5612673,127.1321358
418,37.5613405,127.1322057
419,37.5614293,127.1322294
420,37.561517,127.1322882
421,37.5616021,127.1323656
422,37.5616949,127.132428
423,37.5617886,127.13244
424,37.5618662,127.1325045
425,37.5619493,127.1325526
426,37.5620492,127.1326076
427,37.5621519,127.1326332
428,37.5622438,127.1326613
429,37.5623366,127.1326849
430,37.5624288,127.1327382
431,37.5625203,127.1327471
432,37.5626202,127.1327691
433,37.5627107,127.1327642
434,37.562805,127.1327855
435,37.5629041,127.1327863
436,37.5630024,127.1328027
437,37.5630971,127.1328181
438,37.5631943,127.1328302
439,37.5632908,127.1328525
440,37.5633864,127.1328758
441,37.5634837,127.1328775
442,37.5635752,127.132878
443,37.5636744,127.1328981
444,37.5637223,127.1329997
445,37.5637634,127.1331054
446,37.5638449,127.1331572
447,37.5639335,127.1331829
448,37.5640135,127.133235
449,37.5641078,127.1332495
450,37.5641866,127.1333196
451,37.5642638,127.1333847
452,37.5643251,127.1334831
453,37.5643998,127.1335482
454,37.564498,127.1336462
455,37.5645501,127.1337437
456,37.564602,127.1338582
457,37.5646465,127.1339575
458,37.5647222,127.1340311
459,37.5647625,127.1341482
460,37.5648007,127.13426
461,37.5648353,127.1343809
462,37.5648763,127.134507
463,37.5649333,127.1346265
464,37.5650329,127.1346553
465,37.5650778,127.134759
466,37.5651555,127.1348425
467,37.5651967,127.13497
468,37.5652593,127.1350717
469,37.5653223,127.1351808
470,37.5654532,127.1352101
471,37.5654995,127.1353291
472,37.56554,127.1354326
473,37.5655906,127.1355355
474,37.5656365,127.135642
475,37.5656808,127.1357576
476,37.5657153,127.1358669
477,37.5657551,127.1359701
478,37.5657951,127.136074
479,37.5658251,127.1361808
480,37.5658665,127.1363063
481,37.5658997,127.1364187
482,37.5659544,127.1365159
483,37.5660043,127.1366183
484,37.5661649,127.1371612
485,37.5662205,127.1372555
486,37.5662501,127.1373851
487,37.5662818,127.1375041
488,37.56632,127.1376083
489,37.5663753,127.1377119
490,37.5664238,127.1378277
491,37.5664789,127.1379285
492,37.5665276,127.1380346
493,37.5665599,127.138146
494,37.5666255,127.1382301
495,37.5666814,127.1383421
496,37.5666753,127.1384705
497,37.5666775,127.1385973
498,37.566672,127.1387118
499,37.5666771,127.1388344
500,37.5666742,127.1389583
501,37.566648,127.1390727
502,37.5666369,127.1391866
503,37.5666246,127.1393086
504,37.5665745,127.1394233
505,37.5665615,127.1395473
506,37.566589,127.1396839
507,37.5665876,127.1397996
508,37.5666118,127.1399168
509,37.5665903,127.1400327
510,37.5666044,127.1401677
511,37.5666248,127.1402858
512,37.5666259,127.1405593
513,37.5666721,127.1406644
514,37.5667009,127.140772
515,37.5666954,127.1408968
516,37.5666421,127.1409976
517,37.5666703,127.1411197
518,37.5666844,127.1412443
519,37.5666758,127.1413586
520,37.5666679,127.1414798
521,37.5666535,127.1416203
522,37.5665603,127.1416483
523,37.566496,127.1417439
524,37.5663966,127.1417452
525,37.5663045,127.1416962
526,37.5662269,127.1417663
527,37.5661348,127.1417684
528,37.5660503,127.14182
529,37.5659387,127.1418375
530,37.56585,127.1418715
531,37.5657568,127.141916
532,37.5656594,127.1419516
533,37.5655731,127.1420022
534,37.5654716,127.1420248
535,37.5653962,127.1420926
536,37.5653102,127.1421349
537,37.5652132,127.1421645
538,37.5652412,127.1422904
539,37.5652355,127.142414
540,37.5652424,127.1425886
541,37.5651841,127.1427087
542,37.5651887,127.1428483
543,37.5652327,127.1429508
544,37.5652202,127.143067
545,37.565204,127.1432006
546,37.565193,127.1433164
547,37.5652369,127.1434157
548,37.5652187,127.1435309
549,37.5652593,127.1436495
550,37.5653473,127.1437195
551,37.5654406,127.1437652
552,37.565485,127.1438841
553,37.5655418,127.1439724
554,37.5655705,127.14408
555,37.5656503,127.1442028
556,37.5657363,127.1441669
557,37.565825,127.1441406
558,37.5659113,127.1441977
559,37.5659837,127.1441281
560,37.5660425,127.1440262
561,37.5660297,127.1439132
562,37.5660502,127.143797
563,37.5659951,127.1440392
564,37.565958,127.144176
565,37.5659451,127.1443019
566,37.565916,127.1444191
567,37.5658718,127.1445234
568,37.5658631,127.1446455
569,37.5658372,127.1447562
570,37.5657659,127.1448312
571,37.5657145,127.1449312
572,37.5656384,127.1450067
573,37.5655612,127.1450777
574,37.5654737,127.1451405
575,37.5653822,127.1451905
576,37.5652945,127.1452436
577,37.5652042,127.1452263
578,37.5651005,127.1452123
579,37.5650072,127.1451993
580,37.5649137,127.145204
581,37.564812,127.145202
582,37.5647107,127.1452241
583,37.5646183,127.1452212
584,37.5645273,127.1452342
585,37.5644237,127.1452644
586,37.5643336,127.1452635
587,37.5642437,127.1452971
588,37.564164,127.1453655
589,37.5640834,127.145423
590,37.5640074,127.1454865
591,37.5639412,127.1455848
592,37.5639073,127.1456903
593,37.5638668,127.1458057
594,37.5638466,127.1459195
595,37.5637683,127.1459973
596,37.5636959,127.1460738
597,37.5636297,127.1461556
598,37.5635666,127.1462461
599,37.5635197,127.1463566
600,37.5635144,127.1464733
601,37.5635097,127.1465916
602,37.5635335,127.1467023
603,37.5635391,127.1468231
604,37.5635717,127.1469287
605,37.5636098,127.1470352
606,37.5636164,127.1471501
607,37.5636075,127.1472644
608,37.5636343,127.1473776
609,37.563664,127.1475001
610,37.5637017,127.1476084
611,37.5637546,127.1477031
612,37.5638173,127.1478013
613,37.5638992,127.1478755
614,37.5639854,127.1479209
615,37.5640792,127.1479794
616,37.5641181,127.1480862
617,37.564124,127.1482033
618,37.5641538,127.1483113
619,37.5641355,127.1484471
620,37.5640786,127.1485377
621,37.5641132,127.1486492
622,37.5641773,127.1487344
623,37.564262,127.1487812
624,37.5643273,127.1488623
625,37.5644009,127.14895
626,37.5644453,127.1490552
627,37.5644944,127.1491576
628,37.5644866,127.149273
629,37.5645491,127.1493583
630,37.5645663,127.1494753
631,37.564566,127.1495945
632,37.5646058,127.1497038
633,37.564569,127.1498175
634,37.5644921,127.1499035
635,37.5644524,127.1500141
636,37.5644223,127.1501348
637,37.564394,127.1502542
638,37.564381,127.1503769
639,37.5643108,127.1504638
640,37.5642633,127.1505661
641,37.5642894,127.1506782
642,37.5642719,127.1507927
643,37.5642836,127.1509203
644,37.5642061,127.1509788
645,37.564111,127.1509981
646,37.5640043,127.1510241
647,37.5639147,127.1510729
648,37.563844,127.1511625
649,37.5638223,127.1512731
650,37.5637704,127.1513705
651,37.5637553,127.1514968
652,37.5637663,127.1516232
653,37.5637369,127.1517394
654,37.5637463,127.1518601
655,37.5637153,127.1519725
656,37.5637434,127.1520836
657,37.5637723,127.1521982
658,37.5637894,127.1523116
659,37.5638032,127.1524277
660,37.5638327,127.1525389
661,37.5638382,127.152665
662,37.5638452,127.152785
663,37.5638432,127.1529137
664,37.5639152,127.1530034
665,37.5639801,127.1530987
666,37.5640316,127.1532097
667,37.5641196,127.153266
668,37.5642068,127.153329
669,37.5643011,127.1533443
670,37.5643839,127.1533995
671,37.5644844,127.1534314
672,37.5645881,127.1534554
673,37.564669,127.1535247
674,37.5647562,127.153554
675,37.5648298,127.1536411
676,37.5649266,127.1536817
677,37.5650232,127.1537174
678,37.5651057,127.1537725
679,37.5651962,127.1537878
680,37.5652869,127.1538071
681,37.5653774,127.1538464
682,37.5654648,127.153892
683,37.5655704,127.1539075
684,37.5655793,127.1540217
685,37.5655281,127.1541373
686,37.5654971,127.1542457
687,37.5654524,127.1543469
688,37.5654044,127.1544513
689,37.5654016,127.1545745
690,37.5654185,127.1547007
691,37.5654076,127.1548255
692,37.5654084,127.1549398
693,37.5654279,127.1550638
694,37.5654166,127.1551838
695,37.5654074,127.1553092
696,37.5653933,127.1554361
697,37.5653891,127.1555527
698,37.565297,127.1555827
699,37.5652002,127.1555982
700,37.5650999,127.1556499
701,37.5650142,127.1556981
702,37.5649215,127.1557359
703,37.5648369,127.1557888
704,37.5647668,127.1558702
705,37.5647121,127.1559661
706,37.564629,127.1560134
707,37.5645416,127.1559819
708,37.5644413,127.1559707
709,37.5643421,127.1559633
710,37.5642481,127.1559898
711,37.5641629,127.1560352
712,37.5640793,127.1560863
713,37.5640014,127.1561583
714,37.5639041,127.1561828
715,37.56381,127.1561466
716,37.5637116,127.1561357
717,37.5636222,127.1561075
718,37.5635353,127.156069
719,37.5634401,127.156037
720,37.5633477,127.1560121
721,37.5632486,127.1559856
722,37.5631543,127.1559651
723,37.5630886,127.1558844
724,37.5630272,127.1557821
725,37.5629764,127.1556742
726,37.5629298,127.15557
727,37.5628838,127.155465
728,37.5628369,127.1553519
729,37.5627873,127.155248
730,37.5627518,127.1551409
731,37.5627019,127.1550423
732,37.5626432,127.154939
733,37.5625897,127.1548411
734,37.5625157,127.1547685
735,37.5624198,127.1547348
736,37.562347,127.1548097
737,37.5623528,127.1549243
738,37.5623829,127.1550321
739,37.5624439,127.1551323
740,37.5624721,127.1552436
741,37.5625053,127.1553511
742,37.5625492,127.1554585
743,37.5625676,127.1555797
744,37.5626002,127.1556964
745,37.5626271,127.1558132
746,37.5626571,127.1559292
747,37.5626924,127.1560458
748,37.5627191,127.1561657
749,37.5627531,127.1562775
750,37.5627956,127.1563845
751,37.5628233,127.1564986
752,37.5628587,127.1566133
753,37.5628758,127.1567297
754,37.5629002,127.1568509
755,37.5629235,127.1569787
756,37.5628936,127.1570873
757,37.5628012,127.157088
758,37.5627025,127.1570793
759,37.5625998,127.1570832
760,37.5624996,127.1570907
761,37.5624721,127.1572039
762,37.5624646,127.1573305
763,37.5624698,127.1574546
764,37.5624797,127.1575726
765,37.5624755,127.1577073
766,37.5625455,127.1577865
767,37.5625954,127.1578892
768,37.5626144,127.1580034
769,37.5625611,127.1581104
770,37.5624701,127.1581544
771,37.5623878,127.1582129
772,37.5623151,127.158308
773,37.5622343,127.158389
774,37.5621556,127.1584553
775,37.5620778,127.1585298
776,37.5620164,127.1586178
777,37.5619552,127.1587205
778,37.5619134,127.1588278
779,37.5619177,127.1589423
780,37.5619407,127.1590696
781,37.5619497,127.1591857
782,37.5619501,127.1593064
783,37.5619118,127.1594153
784,37.5618347,127.1594816
785,37.5617498,127.1595242
786,37.561653,127.1595126
787,37.5615543,127.1595284
788,37.5614499,127.1595358
789,37.5613593,127.1595018
790,37.5612633,127.1594876
791,37.5611714,127.159501
792,37.5610847,127.1595515
793,37.5610269,127.1597158
794,37.5610043,127.1598422
795,37.560896,127.1598298
796,37.5607985,127.1598429
797,37.560699,127.1598491
798,37.5606235,127.1599219
799,37.560619,127.1600399
800,37.5605343,127.1599998
801,37.5604537,127.1599349
802,37.560383,127.1598526
803,37.5603147,127.1597683
804,37.5602365,127.1596872
805,37.5601514,127.1596275
806,37.5600628,127.1596
807,37.5599618,127.1595938
808,37.5598674,127.1595669
809,37.559785,127.1595207
810,37.5596805,127.1594791
811,37.5596417,127.1593734
812,37.559566,127.1593072
813,37.5594846,127.1592312
814,37.5594267,127.1591356
815,37.5593341,127.1590846
816,37.5592556,127.1590192
817,37.5591764,127.158964
818,37.5590993,127.1588866
819,37.5590298,127.1587915
820,37.5589462,127.1587164
821,37.5588501,127.1586647
822,37.5587585,127.1586041
823,37.5586847,127.1585297
824,37.5586043,127.1584689
825,37.558539,127.1583829
826,37.5584666,127.1583112
827,37.5583861,127.158251
828,37.5583318,127.1581471
829,37.5582826,127.1580462
830,37.5582341,127.1579425
831,37.5581947,127.1578398
832,37.5581137,127.157779
833,37.5580418,127.1576895
834,37.5579665,127.1576139
835,37.5578946,127.1575428
836,37.5578083,127.1574969
837,37.5577282,127.1575604
838,37.5576352,127.1575439
839,37.5575433,127.1575492
840,37.5574471,127.1575731
841,37.5573492,127.1576046
842,37.55727,127.1576719
843,37.5571872,127.15772
844,37.5570981,127.1577783
845,37.5570217,127.1578507
846,37.5569721,127.1579494
847,37.5569084,127.1580363
848,37.5568444,127.1581181
849,37.5567792,127.158199
850,37.5567196,127.1582853
851,37.5566479,127.1583596
852,37.5565982,127.1584644
853,37.5565421,127.1585593
854,37.5565079,127.1586668
855,37.5565982,127.1587033
856,37.5565166,127.1587687
857,37.5564269,127.1587477
858,37.5563371,127.1587057
859,37.556244,127.1586532
860,37.5561587,127.1586134
861,37.5560632,127.158609
862,37.5559638,127.1586035
863,37.5558693,127.1586146
864,37.555781,127.1586698
865,37.5557052,127.1587499
866,37.555619,127.1586843
867,37.5555845,127.158568
868,37.5555606,127.1584493
869,37.5555407,127.1583313
870,37.5555048,127.1582154
871,37.5554721,127.158096
872,37.5554643,127.1579759
873,37.5554396,127.1578526
874,37.5554338,127.1577283
875,37.5554223,127.1575954
876,37.5554358,127.1574678
877,37.5554509,127.1573478
878,37.5553943,127.1572517
879,37.5553676,127.1571323
880,37.5553742,127.1570142
881,37.5553187,127.1569065
882,37.5551364,127.1566808
883,37.5552239,127.1567225
884,37.5552928,127.1568149
885,37.5552876,127.1569279
886,37.5552766,127.1570544
887,37.5552378,127.1571576
888,37.5551832,127.157261
889,37.5551366,127.1573759
890,37.5550875,127.1574767
891,37.5550285,127.1576794
892,37.5549499,127.1577598
893,37.5548599,127.1578019
894,37.5548434,127.157916
895,37.5548449,127.1580517
896,37.5548817,127.1581597
897,37.5549255,127.1582661
898,37.554911,127.1583892
899,37.5548884,127.1585121
900,37.5548577,127.1586311
901,37.5548274,127.1587414
902,37.5548004,127.1588545
903,37.5547537,127.1589556
904,37.554687,127.1590384
905,37.5546324,127.1591333
906,37.554557,127.1592301
907,37.5544915,127.1593106
908,37.5544097,127.1593586
909,37.5543338,127.1594249
910,37.5542649,127.1595055
911,37.5541829,127.1595653
912,37.5541065,127.1596316
913,37.5540103,127.1596739
914,37.5539338,127.1597391
915,37.553869,127.1598234
916,37.5537895,127.1598913
917,37.553716,127.1599648
918,37.5536287,127.159937
919,37.5535416,127.1598961
920,37.5534352,127.159869
921,37.55334,127.1598845
922,37.5532482,127.1598605
923,37.5531476,127.1598632
924,37.553054,127.1598579
925,37.5529621,127.1598904
926,37.5528689,127.1598968
927,37.5527821,127.1598602
928,37.5527072,127.1597834
929,37.5526154,127.1597209
930,37.552569,127.1596137
931,37.5524913,127.1595184
932,37.5524221,127.1594389
933,37.5523566,127.159335
934,37.5522856,127.1592532
935,37.552193,127.1592116
936,37.5521065,127.1591339
937,37.5520363,127.1590517
938,37.5519511,127.158991
939,37.5518515,127.1589662
940,37.5517581,127.1589258
941,37.5516633,127.1589081
942,37.5515809,127.1589774
943,37.5515128,127.1590538
944,37.5514598,127.1591541
945,37.5513798,127.1592145
946,37.551289,127.1592468
947,37.5511953,127.1592541
948,37.5510974,127.1592619
949,37.5510113,127.1592171
950,37.5509324,127.159146
951,37.55084,127.1591412
952,37.5507528,127.1590985
953,37.5506765,127.1590328
954,37.5505697,127.1589563
955,37.5504812,127.1589172
956,37.5503882,127.1588554
957,37.5502917,127.1588
958,37.5502021,127.1587481
959,37.5501139,127.1587035
960,37.5500451,127.158621
961,37.5499681,127.1586858
962,37.5498723,127.1587214
963,37.5497816,127.1587606
964,37.5496955,127.1588159
965,37.5496224,127.1588931
966,37.5495929,127.1590014
967,37.5495807,127.1591153
968,37.5495433,127.1592307
969,37.5494791,127.1593136
970,37.5494092,127.1593929
971,37.5493169,127.1594203
972,37.5492194,127.1594503
973,37.5491303,127.1594699
974,37.5490353,127.1594774
975,37.5489446,127.1595207
976,37.5489021,127.1596289
977,37.5488654,127.1597481
978,37.5487968,127.1598233
979,37.5487242,127.1599013
980,37.5487076,127.1600171
981,37.548669,127.1601304
982,37.5486544,127.1602513
983,37.5486357,127.1603741
984,37.5486022,127.1605008
985,37.5485557,127.1606191
986,37.5485153,127.1607247
987,37.548494,127.1608442
988,37.5484655,127.1609541
989,37.5484348,127.1610607
990,37.5484429,127.1611773
991,37.5484757,127.161283
992,37.5485483,127.1613694
993,37.5486071,127.1614707
994,37.5486731,127.1615646
995,37.5487467,127.1616351
996,37.548822,127.1617155
997,37.5488862,127.1618058
998,37.5489461,127.161899
999,37.5490302,127.161971
1000,37.5490921,127.1620568
1001,37.5491127,127.1621672
1002,37.5490656,127.1622749
1003,37.5490125,127.1623816
1004,37.5489643,127.16249
1005,37.5489393,127.1626017
1006,37.548902,127.1627178
1007,37.5488754,127.1628317
1008,37.5488249,127.1629432
1009,37.5487727,127.1630489
1010,37.5487249,127.1631583
1011,37.5486733,127.1632578
