sortnum,lat, lng
119,37.6146603,127.0968742
120,37.6146769,127.0969897
121,37.6145808,127.0970181
122,37.6145444,127.09712650000006
123,37.6144758,127.09720229999994
124,37.6144225,127.0973014
125,37.6143548,127.09741069999995
126,37.6143086,127.0975184
127,37.6143604,127.0976309
128,37.6143621,127.09774859999992
129,37.614289,127.09783590000006
130,37.6143716,127.0979244
131,37.6143006,127.0980191
132,37.6143324,127.0981551
133,37.6142465,127.09822699999997
134,37.6141391,127.09822959999995
135,37.614088,127.09832310000002
136,37.6140404,127.09846400000004
137,37.6139545,127.09850189999996
138,37.6138786,127.09858340000004
139,37.6139632,127.0986431
140,37.6139128,127.09879320000005
141,37.6138607,127.0989115
142,37.6137867,127.09899380000002
143,37.6137739,127.099109
144,37.6137266,127.09921480000004
145,37.6136348,127.0992797
146,37.6135602,127.0993691
147,37.6135667,127.09948459999998
148,37.6135067,127.09958800000004
149,37.6134198,127.09965950000004
150,37.6133734,127.09976949999998
151,37.6133066,127.09989489999998
152,37.613216,127.09987950000004
153,37.6131787,127.09999089999997
154,37.6131233,127.1000874
155,37.6130465,127.10015470000008
156,37.6129989,127.1002578
157,37.6129465,127.10036460000003
158,37.6129144,127.10047280000003
159,37.6128796,127.10058060000006
160,37.6128855,127.10069620000002
161,37.6129312,127.10080459999996
162,37.6129,127.10092150000004
163,37.6129251,127.10104709999996
164,37.612843,127.10099660000004
165,37.6127447,127.10107689999997
166,37.6126466,127.10106100000009
167,37.6126329,127.10118339999995
168,37.6126234,127.10131669999998
169,37.6126214,127.10143800000004
170,37.6126851,127.10154050000006
171,37.6126981,127.10167690000004
172,37.6127071,127.10179549999998
173,37.6126696,127.10189990000003
174,37.6126017,127.10198479999995
175,37.6125849,127.10211730000005
176,37.6125077,127.10220730000005
177,37.61258,127.10230490000004
178,37.6124746,127.1023937
179,37.6124763,127.10250710000004
180,37.6124338,127.1026256
181,37.6124015,127.10274230000005
182,37.6123727,127.10290239999996
183,37.6123278,127.10301529999992
184,37.612312,127.1031302
185,37.6123151,127.10326910000003
186,37.612272,127.10338090000003
187,37.6121634,127.10345410000002
188,37.6121146,127.10355959999993
189,37.6120385,127.10363570000004
190,37.6120026,127.10374860000002
191,37.6119632,127.10385559999996
192,37.6119842,127.10397060000004
193,37.6119563,127.1040908
194,37.6119319,127.10420380000004
195,37.6119077,127.10431619999996
196,37.6119365,127.1044511
197,37.6118885,127.1045706
198,37.611851,127.10467629999994
199,37.6118452,127.10479050000004
200,37.6118214,127.10490349999998
201,37.6117546,127.1050186
202,37.6117205,127.1051387
203,37.6116684,127.10523680000006
204,37.611639,127.10536230000002
205,37.6115541,127.10545260000004
206,37.6115384,127.1055682
207,37.6115297,127.10568409999996
208,37.6114797,127.10579830000006
209,37.6114507,127.10591580000003
210,37.6114132,127.10604030000002
211,37.6113926,127.1061555
212,37.611419,127.1062779
213,37.6113452,127.10636410000006
214,37.6113039,127.10646730000008
215,37.6112317,127.10654499999998
216,37.6111217,127.10661040000002
217,37.6110732,127.10671560000004
218,37.6109752,127.10675850000008
219,37.6108851,127.10678469999992
220,37.6109131,127.10691509999992
221,37.6109566,127.10701829999994
222,37.6108872,127.10709199999997
223,37.6108254,127.10718150000002
224,37.6107467,127.10724749999996
225,37.6107136,127.10735390000002
226,37.6106651,127.1074542
227,37.6105862,127.10755960000006
228,37.6104986,127.1075922
229,37.6104151,127.107525
230,37.6103248,127.10748809999996
231,37.6102593,127.1074029
232,37.6101879,127.10731959999998
233,37.6101182,127.10723410000004
234,37.6100341,127.10717010000008
235,37.6099362,127.1071551
236,37.609869,127.10706800000004
237,37.6097842,127.10699339999996
238,37.6096941,127.10696600000006
239,37.6096469,127.10684229999993
240,37.6095524,127.10681999999996
241,37.6094732,127.10676490000004
242,37.6094115,127.1066803
243,37.6093313,127.10660860000009
244,37.6092586,127.10653739999998
245,37.6091774,127.10645180000006
246,37.6090985,127.1063765
247,37.6090269,127.1063027
248,37.6089595,127.1062184
249,37.6088701,127.1061519
250,37.6087841,127.10607140000002
251,37.6087229,127.10598030000006
252,37.6086504,127.10589370000002
253,37.6085607,127.10590920000004
254,37.608491,127.10582509999996
255,37.6084357,127.10571090000008
256,37.6083449,127.10567609999998
257,37.6082564,127.10571470000002
258,37.608171,127.1056711
259,37.6081082,127.10558530000004
260,37.6080105,127.10558519999996
261,37.6079176,127.10556129999998
262,37.6078196,127.10554780000008
263,37.607728,127.10553690000006
